timestamp,min cpu,max cpu,avg cpu,core,memory,os,task,peakmemory,bandwidth,ioread,iowrite
08-01-2021 02:25,631634.5507,2020604.449,1075442.053,8,8,0,0,631634.5507,2020604.449,1075442.053,1075442.053
08-01-2021 02:30,641751.6445,1974166.997,1070878.223,4,4,1,1,641751.6445,1974166.997,1070878.223,1070878.223
08-01-2021 02:35,631626.4989,1963258.578,1049759.921,4,4,1,1,631626.4989,1963258.578,1049759.921,1049759.921
08-01-2021 02:40,630098.386,1974835.359,1050854.422,4,4,1,1,630098.386,1974835.359,1050854.422,1050854.422
08-01-2021 02:45,628458.677,1946387.902,1042713.93,4,4,1,1,628458.677,1946387.902,1042713.93,1042713.93
08-01-2021 02:50,628202.7986,1938620.497,1036398.595,8,8,0,0,628202.7986,1938620.497,1036398.595,1036398.595
08-01-2021 02:55,631398.4631,1980793.061,1055517.057,8,8,0,0,631398.4631,1980793.061,1055517.057,1055517.057
08-01-2021 03:00,628096.9015,1956401.615,1042974.841,4,4,1,1,628096.9015,1956401.615,1042974.841,1042974.841
08-01-2021 03:05,622862.5256,1953016.583,1042786.804,4,4,1,1,622862.5256,1953016.583,1042786.804,1042786.804
08-01-2021 03:10,631399.7178,1988654.202,1061433.393,4,4,1,1,631399.7178,1988654.202,1061433.393,1061433.393
08-01-2021 03:15,625673.7198,1943117.123,1042305.521,4,4,1,1,625673.7198,1943117.123,1042305.521,1042305.521
08-01-2021 03:20,623244.992,1915887.372,1025876.044,8,8,0,0,623244.992,1915887.372,1025876.044,1025876.044
08-01-2021 03:25,631909.1371,2003097.721,1064847.38,8,8,0,0,631909.1371,2003097.721,1064847.38,1064847.38
08-01-2021 03:30,625319.0986,1926588.867,1033859.862,4,4,1,1,625319.0986,1926588.867,1033859.862,1033859.862
08-01-2021 03:35,623187.0583,1920113.026,1028058.375,4,4,1,1,623187.0583,1920113.026,1028058.375,1028058.375
08-01-2021 03:40,623701.2979,1935543.498,1039129.394,4,4,1,1,623701.2979,1935543.498,1039129.394,1039129.394
08-01-2021 03:45,622292.2098,1911114.016,1025642.197,4,4,1,1,622292.2098,1911114.016,1025642.197,1025642.197
08-01-2021 03:50,616606.23,1920029.654,1022013.014,8,8,0,0,616606.23,1920029.654,1022013.014,1022013.014
08-01-2021 03:55,623632.5063,1961732.956,1039265.062,8,8,0,0,623632.5063,1961732.956,1039265.062,1039265.062
08-01-2021 04:00,619582.3531,1930696.374,1024186.955,4,4,1,1,619582.3531,1930696.374,1024186.955,1024186.955
08-01-2021 04:05,617784.9292,1930586.283,1028174.477,4,4,1,1,617784.9292,1930586.283,1028174.477,1028174.477
08-01-2021 04:10,627407.1602,1936016.742,1035453.001,4,4,1,1,627407.1602,1936016.742,1035453.001,1035453.001
08-01-2021 04:15,618934.058,1917180.031,1028997.101,4,4,1,1,618934.058,1917180.031,1028997.101,1028997.101
08-01-2021 04:20,625129.9013,1924239.081,1039682.103,8,8,0,0,625129.9013,1924239.081,1039682.103,1039682.103
08-01-2021 04:25,642784.0716,2021120.599,1082633.86,8,8,0,0,642784.0716,2021120.599,1082633.86,1082633.86
08-01-2021 04:30,645446.6244,1966810.559,1059640.628,4,4,1,1,645446.6244,1966810.559,1059640.628,1059640.628
08-01-2021 04:35,629213.0611,1946849.948,1046553.593,4,4,1,1,629213.0611,1946849.948,1046553.593,1046553.593
08-01-2021 04:40,624847.2376,1945248.706,1037465.917,4,4,1,1,624847.2376,1945248.706,1037465.917,1037465.917
08-01-2021 04:45,622914.5066,1935763.549,1028929.415,4,4,1,1,622914.5066,1935763.549,1028929.415,1028929.415
08-01-2021 04:50,617259.4744,1923316.165,1023555.143,8,8,0,0,617259.4744,1923316.165,1023555.143,1023555.143
08-01-2021 04:55,625235.0367,1968164.089,1044497.16,8,8,0,0,625235.0367,1968164.089,1044497.16,1044497.16
08-01-2021 05:00,632790.1126,1945036.916,1038806.048,4,4,1,1,632790.1126,1945036.916,1038806.048,1038806.048
08-01-2021 05:05,629282.4761,1950381.455,1037041.748,4,4,1,1,629282.4761,1950381.455,1037041.748,1037041.748
08-01-2021 05:10,628486.3588,1962682.053,1045689.551,4,4,1,1,628486.3588,1962682.053,1045689.551,1045689.551
08-01-2021 05:15,637505.3575,1968426.902,1057494.887,4,4,1,1,637505.3575,1968426.902,1057494.887,1057494.887
08-01-2021 05:20,621047.5786,1952374.913,1037766.418,8,8,0,0,621047.5786,1952374.913,1037766.418,1037766.418
08-01-2021 05:25,628450.1903,2003234.065,1058843.322,8,8,0,0,628450.1903,2003234.065,1058843.322,1058843.322
08-01-2021 05:30,631750.3905,1953713.367,1048597.277,4,4,1,1,631750.3905,1953713.367,1048597.277,1048597.277
08-01-2021 05:35,623463.3245,1945343.622,1036108.15,4,4,1,1,623463.3245,1945343.622,1036108.15,1036108.15
08-01-2021 05:40,620971.0607,1971437.844,1047165.928,4,4,1,1,620971.0607,1971437.844,1047165.928,1047165.928
08-01-2021 05:45,633639.5683,1961673.211,1050972.485,4,4,1,1,633639.5683,1961673.211,1050972.485,1050972.485
08-01-2021 05:50,622524.4443,1946061.612,1036300.617,8,8,0,0,622524.4443,1946061.612,1036300.617,1036300.617
08-01-2021 05:55,626624.92,1990015.618,1055191.253,8,8,0,0,626624.92,1990015.618,1055191.253,1055191.253
08-01-2021 06:00,622943.9793,1977100.431,1042067.83,4,4,1,1,622943.9793,1977100.431,1042067.83,1042067.83
08-01-2021 06:05,624944.035,1980239.425,1046057.491,4,4,1,1,624944.035,1980239.425,1046057.491,1046057.491
08-01-2021 06:10,630621.1304,1986542.766,1059689.339,4,4,1,1,630621.1304,1986542.766,1059689.339,1059689.339
08-01-2021 06:15,634869.0842,1978077.323,1059039.901,4,4,1,1,634869.0842,1978077.323,1059039.901,1059039.901
08-01-2021 06:20,635489.2421,1984868.125,1067360.936,8,8,0,0,635489.2421,1984868.125,1067360.936,1067360.936
08-01-2021 06:25,655876.671,2095991.219,1120970.685,8,8,0,0,655876.671,2095991.219,1120970.685,1120970.685
08-01-2021 06:30,660065.0349,2018418.309,1094862.072,4,4,1,1,660065.0349,2018418.309,1094862.072,1094862.072
08-01-2021 06:35,642382.3987,1997152.938,1073966.345,4,4,1,1,642382.3987,1997152.938,1073966.345,1073966.345
08-01-2021 06:40,637078.16,1993688.956,1068108.219,4,4,1,1,637078.16,1993688.956,1068108.219,1068108.219
08-01-2021 06:45,634837.1253,1980109.433,1064330.17,4,4,1,1,634837.1253,1980109.433,1064330.17,1064330.17
08-01-2021 06:50,633754.0532,1983890.887,1061707.144,8,8,0,0,633754.0532,1983890.887,1061707.144,1061707.144
08-01-2021 06:55,640601.6069,2030655.571,1080509.943,8,8,0,0,640601.6069,2030655.571,1080509.943,1080509.943
08-01-2021 07:00,638703.7624,2016771.982,1075770.403,4,4,1,1,638703.7624,2016771.982,1075770.403,1075770.403
08-01-2021 07:05,638723.5194,2009426.009,1075330.666,4,4,1,1,638723.5194,2009426.009,1075330.666,1075330.666
08-01-2021 07:10,640570.1875,2026795.393,1080982.102,4,4,1,1,640570.1875,2026795.393,1080982.102,1080982.102
08-01-2021 07:15,642116.185,2008448.933,1081120.231,4,4,1,1,642116.185,2008448.933,1081120.231,1081120.231
08-01-2021 07:20,641562.8966,2013309.167,1082616.212,8,8,0,0,641562.8966,2013309.167,1082616.212,1082616.212
08-01-2021 07:25,645397.9,2078926.348,1111816.244,8,8,0,0,645397.9,2078926.348,1111816.244,1111816.244
08-01-2021 07:30,647626.9421,2019160.358,1094300.114,4,4,1,1,647626.9421,2019160.358,1094300.114,1094300.114
08-01-2021 07:35,642910.672,2009844.227,1085893.132,4,4,1,1,642910.672,2009844.227,1085893.132,1085893.132
08-01-2021 07:40,646766.462,2047344.105,1097781.19,4,4,1,1,646766.462,2047344.105,1097781.19,1097781.19
08-01-2021 07:45,645380.3487,2040149.301,1094478.32,4,4,1,1,645380.3487,2040149.301,1094478.32,1094478.32
08-01-2021 07:50,646069.7538,2045476.143,1104662.982,8,8,0,0,646069.7538,2045476.143,1104662.982,1104662.982
08-01-2021 07:55,652405.8443,2091815.579,1130290.445,8,8,0,0,652405.8443,2091815.579,1130290.445,1130290.445
08-01-2021 08:00,649830.1734,2056549.337,1105816.652,4,4,1,1,649830.1734,2056549.337,1105816.652,1105816.652
08-01-2021 08:05,651930.6646,2034362.947,1101855.142,4,4,1,1,651930.6646,2034362.947,1101855.142,1101855.142
08-01-2021 08:10,652012.1793,2051675.132,1114671.069,4,4,1,1,652012.1793,2051675.132,1114671.069,1114671.069
08-01-2021 08:15,654584.9078,2045268.729,1109851.735,4,4,1,1,654584.9078,2045268.729,1109851.735,1109851.735
08-01-2021 08:20,647433.5259,2032298.74,1100312.197,8,8,0,0,647433.5259,2032298.74,1100312.197,1100312.197
08-01-2021 08:25,657521.548,2123199.628,1141636.409,8,8,0,0,657521.548,2123199.628,1141636.409,1141636.409
08-01-2021 08:30,669972.7784,2093956.543,1145966.782,4,4,1,1,669972.7784,2093956.543,1145966.782,1145966.782
08-01-2021 08:35,678688.2199,2116618.905,1158533.858,4,4,1,1,678688.2199,2116618.905,1158533.858,1158533.858
08-01-2021 08:40,679729.9398,2154013.661,1170461.139,4,4,1,1,679729.9398,2154013.661,1170461.139,1170461.139
08-01-2021 08:45,664070.9401,2124958.69,1146607.456,4,4,1,1,664070.9401,2124958.69,1146607.456,1146607.456
08-01-2021 08:50,659671.3504,2073143.808,1124959.794,8,8,0,0,659671.3504,2073143.808,1124959.794,1124959.794
08-01-2021 08:55,661402.5291,2123656.563,1146899.769,8,8,0,0,661402.5291,2123656.563,1146899.769,1146899.769
08-01-2021 09:00,661666.4682,2091741.799,1134790.956,4,4,1,1,661666.4682,2091741.799,1134790.956,1134790.956
08-01-2021 09:05,661157.3337,2075472.601,1129829.418,4,4,1,1,661157.3337,2075472.601,1129829.418,1129829.418
08-01-2021 09:10,666941.108,2106482.62,1144462.277,4,4,1,1,666941.108,2106482.62,1144462.277,1144462.277
08-01-2021 09:15,662314.8832,2089808.239,1135937.274,4,4,1,1,662314.8832,2089808.239,1135937.274,1135937.274
08-01-2021 09:20,662834.5478,2083372.085,1136815.181,8,8,0,0,662834.5478,2083372.085,1136815.181,1136815.181
08-01-2021 09:25,674845.8878,2173929.157,1176326.461,8,8,0,0,674845.8878,2173929.157,1176326.461,1176326.461
08-01-2021 09:30,682133.5101,2141075.571,1173608.914,4,4,1,1,682133.5101,2141075.571,1173608.914,1173608.914
08-01-2021 09:35,684360.102,2150338.493,1181304.322,4,4,1,1,684360.102,2150338.493,1181304.322,1181304.322
08-01-2021 09:40,677967.0579,2163804.012,1187681.242,4,4,1,1,677967.0579,2163804.012,1187681.242,1187681.242
08-01-2021 09:45,686604.0505,2139440.671,1174884.103,4,4,1,1,686604.0505,2139440.671,1174884.103,1174884.103
08-01-2021 09:50,681359.1102,2119041.923,1164598.257,8,8,0,0,681359.1102,2119041.923,1164598.257,1164598.257
08-01-2021 09:55,681228.9618,2165781.091,1181715.167,8,8,0,0,681228.9618,2165781.091,1181715.167,1181715.167
08-01-2021 10:00,691152.0202,2176402.442,1192210.262,4,4,1,1,691152.0202,2176402.442,1192210.262,1192210.262
08-01-2021 10:05,701916.8966,2164237.5,1196590.368,4,4,1,1,701916.8966,2164237.5,1196590.368,1196590.368
08-01-2021 10:10,687145.6194,2182794.266,1195421.374,4,4,1,1,687145.6194,2182794.266,1195421.374,1195421.374
08-01-2021 10:15,703327.9954,2156838.055,1201205.233,4,4,1,1,703327.9954,2156838.055,1201205.233,1201205.233
08-01-2021 10:20,696090.7233,2148376.106,1195843.995,8,8,0,0,696090.7233,2148376.106,1195843.995,1195843.995
08-01-2021 10:25,687964.7437,2247555.459,1224413.067,8,8,0,0,687964.7437,2247555.459,1224413.067,1224413.067
08-01-2021 10:30,700280.423,2176888.189,1209507.368,4,4,1,1,700280.423,2176888.189,1209507.368,1209507.368
08-01-2021 10:35,708886.8237,2183013.397,1217295.187,4,4,1,1,708886.8237,2183013.397,1217295.187,1217295.187
08-01-2021 10:40,708063.0072,2208146.662,1227705.477,4,4,1,1,708063.0072,2208146.662,1227705.477,1227705.477
08-01-2021 10:45,725277.4861,2215230.454,1241766.732,4,4,1,1,725277.4861,2215230.454,1241766.732,1241766.732
08-01-2021 10:50,733343.9696,2214640.387,1247529.39,8,8,0,0,733343.9696,2214640.387,1247529.39,1247529.39
08-01-2021 10:55,725413.8771,2248509.071,1252408.48,8,8,0,0,725413.8771,2248509.071,1252408.48,1252408.48
08-01-2021 11:00,714503.4033,2217509.691,1236435.774,4,4,1,1,714503.4033,2217509.691,1236435.774,1236435.774
08-01-2021 11:05,717212.7157,2206977.582,1230811.391,4,4,1,1,717212.7157,2206977.582,1230811.391,1230811.391
08-01-2021 11:10,701187.7735,2216503.258,1223457.455,4,4,1,1,701187.7735,2216503.258,1223457.455,1223457.455
08-01-2021 11:15,711117.2926,2188135.35,1223374.722,4,4,1,1,711117.2926,2188135.35,1223374.722,1223374.722
08-01-2021 11:20,723776.2281,2191133.163,1232527.605,8,8,0,0,723776.2281,2191133.163,1232527.605,1232527.605
08-01-2021 11:25,709701.3854,2271684.383,1250443.934,8,8,0,0,709701.3854,2271684.383,1250443.934,1250443.934
08-01-2021 11:30,724256.7948,2228571.765,1256169.543,4,4,1,1,724256.7948,2228571.765,1256169.543,1256169.543
08-01-2021 11:35,734032.1017,2225136.857,1256877.324,4,4,1,1,734032.1017,2225136.857,1256877.324,1256877.324
08-01-2021 11:40,716033.9955,2249938.901,1251976.061,4,4,1,1,716033.9955,2249938.901,1251976.061,1251976.061
08-01-2021 11:45,732524.6713,2262689.921,1269346.402,4,4,1,1,732524.6713,2262689.921,1269346.402,1269346.402
08-01-2021 11:50,737122.133,2262957.769,1277329.406,8,8,0,0,737122.133,2262957.769,1277329.406,1277329.406
08-01-2021 11:55,719333.5163,2287137.116,1265804.115,8,8,0,0,719333.5163,2287137.116,1265804.115,1265804.115
08-01-2021 12:00,729783.0961,2237305.972,1255594.895,4,4,1,1,729783.0961,2237305.972,1255594.895,1255594.895
08-01-2021 12:05,738512.4261,2232650.976,1260174.422,4,4,1,1,738512.4261,2232650.976,1260174.422,1260174.422
08-01-2021 12:10,722319.3692,2250419.277,1258378.366,4,4,1,1,722319.3692,2250419.277,1258378.366,1258378.366
08-01-2021 12:15,736101.5976,2257730.362,1274248.785,4,4,1,1,736101.5976,2257730.362,1274248.785,1274248.785
08-01-2021 12:20,741249.8578,2233913.248,1264981.802,8,8,0,0,741249.8578,2233913.248,1264981.802,1264981.802
08-01-2021 12:25,727140.4989,2308409.668,1281153.686,8,8,0,0,727140.4989,2308409.668,1281153.686,1281153.686
08-01-2021 12:30,744625.1406,2255796.76,1278984.527,4,4,1,1,744625.1406,2255796.76,1278984.527,1278984.527
08-01-2021 12:35,749430.2289,2270477.063,1282852.791,4,4,1,1,749430.2289,2270477.063,1282852.791,1282852.791
08-01-2021 12:40,729245.414,2283505.163,1271510.641,4,4,1,1,729245.414,2283505.163,1271510.641,1271510.641
08-01-2021 12:45,742793.2762,2283912.426,1287214.672,4,4,1,1,742793.2762,2283912.426,1287214.672,1287214.672
08-01-2021 12:50,773634.3056,2304459.623,1314783.6,8,8,0,0,773634.3056,2304459.623,1314783.6,1314783.6
08-01-2021 12:55,757377.8978,2349598.594,1323049.734,8,8,0,0,757377.8978,2349598.594,1323049.734,1323049.734
08-01-2021 13:00,764724.2866,2315674.79,1309819.375,4,4,1,1,764724.2866,2315674.79,1309819.375,1309819.375
08-01-2021 13:05,752382.5564,2293044.787,1295230.848,4,4,1,1,752382.5564,2293044.787,1295230.848,1295230.848
08-01-2021 13:10,727326.0122,2289338.842,1271329.047,4,4,1,1,727326.0122,2289338.842,1271329.047,1271329.047
08-01-2021 13:15,741400.0114,2271217.883,1278339.967,4,4,1,1,741400.0114,2271217.883,1278339.967,1278339.967
08-01-2021 13:20,752028.0952,2267310.327,1284740.962,8,8,0,0,752028.0952,2267310.327,1284740.962,1284740.962
08-01-2021 13:25,736668.7561,2340965.286,1298960.945,8,8,0,0,736668.7561,2340965.286,1298960.945,1298960.945
08-01-2021 13:30,747215.2483,2291788.177,1289884.052,4,4,1,1,747215.2483,2291788.177,1289884.052,1289884.052
08-01-2021 13:35,766858.2998,2285398.269,1306073.299,4,4,1,1,766858.2998,2285398.269,1306073.299,1306073.299
08-01-2021 13:40,743631.9288,2302066.717,1292802.58,4,4,1,1,743631.9288,2302066.717,1292802.58,1292802.58
08-01-2021 13:45,759701.2212,2292673.1,1301534.678,4,4,1,1,759701.2212,2292673.1,1301534.678,1301534.678
08-01-2021 13:50,769824.3224,2304040.205,1309387.94,8,8,0,0,769824.3224,2304040.205,1309387.94,1309387.94
08-01-2021 13:55,757124.2609,2372979.497,1329056.431,8,8,0,0,757124.2609,2372979.497,1329056.431,1329056.431
08-01-2021 14:00,765580.5076,2347653.717,1328341.56,4,4,1,1,765580.5076,2347653.717,1328341.56,1328341.56
08-01-2021 14:05,770595.4569,2325977.362,1315802.596,4,4,1,1,770595.4569,2325977.362,1315802.596,1315802.596
08-01-2021 14:10,742951.2472,2335159.045,1303490.037,4,4,1,1,742951.2472,2335159.045,1303490.037,1303490.037
08-01-2021 14:15,768924.448,2328060.969,1321080.323,4,4,1,1,768924.448,2328060.969,1321080.323,1321080.323
08-01-2021 14:20,771549.9341,2326861.442,1319404.946,8,8,0,0,771549.9341,2326861.442,1319404.946,1319404.946
08-01-2021 14:25,750198.1511,2488603.257,1349750.252,8,8,0,0,750198.1511,2488603.257,1349750.252,1349750.252
08-01-2021 14:30,768465.1967,2365097.556,1334741.324,4,4,1,1,768465.1967,2365097.556,1334741.324,1334741.324
08-01-2021 14:35,781059.2425,2343879.558,1334793.793,4,4,1,1,781059.2425,2343879.558,1334793.793,1334793.793
08-01-2021 14:40,754064.2312,2382006.055,1325453.473,4,4,1,1,754064.2312,2382006.055,1325453.473,1325453.473
08-01-2021 14:45,769918.0354,2391640.55,1342120.06,4,4,1,1,769918.0354,2391640.55,1342120.06,1342120.06
08-01-2021 14:50,785291.2464,2397784.238,1355870.057,8,8,0,0,785291.2464,2397784.238,1355870.057,1355870.057
08-01-2021 14:55,760763.2795,2454758.02,1357113.58,8,8,0,0,760763.2795,2454758.02,1357113.58,1357113.58
08-01-2021 15:00,777758.7668,2397179.258,1349104.186,4,4,1,1,777758.7668,2397179.258,1349104.186,1349104.186
08-01-2021 15:05,781129.9736,2361589.484,1340792.54,4,4,1,1,781129.9736,2361589.484,1340792.54,1340792.54
08-01-2021 15:10,755405.833,2347955.828,1315655.93,4,4,1,1,755405.833,2347955.828,1315655.93,1315655.93
08-01-2021 15:15,766154.5856,2336820.786,1320164.069,4,4,1,1,766154.5856,2336820.786,1320164.069,1320164.069
08-01-2021 15:20,778730.2682,2340790.296,1328053.69,8,8,0,0,778730.2682,2340790.296,1328053.69,1328053.69
08-01-2021 15:25,766837.8348,2453057.573,1363511.027,8,8,0,0,766837.8348,2453057.573,1363511.027,1363511.027
08-01-2021 15:30,801824.9662,2432501.414,1391806.139,4,4,1,1,801824.9662,2432501.414,1391806.139,1391806.139
08-01-2021 15:35,806644.2516,2416490.249,1382113.679,4,4,1,1,806644.2516,2416490.249,1382113.679,1382113.679
08-01-2021 15:40,768658.1772,2420619.885,1354771.286,4,4,1,1,768658.1772,2420619.885,1354771.286,1354771.286
08-01-2021 15:45,790665.4637,2441706.817,1383507.372,4,4,1,1,790665.4637,2441706.817,1383507.372,1383507.372
08-01-2021 15:50,814986.2129,2423148.257,1387484.98,8,8,0,0,814986.2129,2423148.257,1387484.98,1387484.98
08-01-2021 15:55,788464.863,2458782.559,1379956.419,8,8,0,0,788464.863,2458782.559,1379956.419,1379956.419
08-01-2021 16:00,797860.9361,2485314.933,1396253.927,4,4,1,1,797860.9361,2485314.933,1396253.927,1396253.927
08-01-2021 16:05,817713.3582,2492954.429,1421224.672,4,4,1,1,817713.3582,2492954.429,1421224.672,1421224.672
08-01-2021 16:10,789588.4203,2488393.817,1402043.665,4,4,1,1,789588.4203,2488393.817,1402043.665,1402043.665
08-01-2021 16:15,808662.1485,2447054.21,1392581.025,4,4,1,1,808662.1485,2447054.21,1392581.025,1392581.025
08-01-2021 16:20,816550.497,2455893.959,1401321.007,8,8,0,0,816550.497,2455893.959,1401321.007,1401321.007
08-01-2021 16:25,797582.4029,2562461.943,1425997.666,8,8,0,0,797582.4029,2562461.943,1425997.666,1425997.666
08-01-2021 16:30,805358.8339,2481429.773,1402379.618,4,4,1,1,805358.8339,2481429.773,1402379.618,1402379.618
08-01-2021 16:35,813742.5001,2478578.315,1401747.189,4,4,1,1,813742.5001,2478578.315,1401747.189,1401747.189
08-01-2021 16:40,789340.3317,2494758.643,1388013.58,4,4,1,1,789340.3317,2494758.643,1388013.58,1388013.58
08-01-2021 16:45,805511.2413,2467628.619,1395418.456,4,4,1,1,805511.2413,2467628.619,1395418.456,1395418.456
08-01-2021 16:50,812407.0993,2451160.261,1390875.313,8,8,0,0,812407.0993,2451160.261,1390875.313,1390875.313
08-01-2021 16:55,785343.7664,2500393.3,1388313.795,8,8,0,0,785343.7664,2500393.3,1388313.795,1388313.795
08-01-2021 17:00,807042.888,2480739.679,1398365.376,4,4,1,1,807042.888,2480739.679,1398365.376,1398365.376
08-01-2021 17:05,831580.5897,2462485.073,1412746.013,4,4,1,1,831580.5897,2462485.073,1412746.013,1412746.013
08-01-2021 17:10,798858.2024,2472955.73,1400151.294,4,4,1,1,798858.2024,2472955.73,1400151.294,1400151.294
08-01-2021 17:15,820244.7743,2431717.933,1395858.54,4,4,1,1,820244.7743,2431717.933,1395858.54,1395858.54
08-01-2021 17:20,814482.0289,2402788.442,1380610.443,8,8,0,0,814482.0289,2402788.442,1380610.443,1380610.443
08-01-2021 17:25,788774.9454,2481581.883,1386377.122,8,8,0,0,788774.9454,2481581.883,1386377.122,1386377.122
08-01-2021 17:30,803132.3147,2445617.463,1383205.375,4,4,1,1,803132.3147,2445617.463,1383205.375,1383205.375
08-01-2021 17:35,806507.8637,2430148.137,1379556.199,4,4,1,1,806507.8637,2430148.137,1379556.199,1379556.199
08-01-2021 17:40,779732.5346,2453173.939,1369365.884,4,4,1,1,779732.5346,2453173.939,1369365.884,1369365.884
08-01-2021 17:45,795710.7585,2439873.967,1376620.464,4,4,1,1,795710.7585,2439873.967,1376620.464,1376620.464
08-01-2021 17:50,807115.5822,2409883.104,1374805.025,8,8,0,0,807115.5822,2409883.104,1374805.025,1374805.025
08-01-2021 17:55,780090.4425,2407494.746,1357336.978,8,8,0,0,780090.4425,2407494.746,1357336.978,1357336.978
08-01-2021 18:00,787604.8349,2389205.065,1358631.227,4,4,1,1,787604.8349,2389205.065,1358631.227,1358631.227
08-01-2021 18:05,802564.1006,2401242.219,1375968.362,4,4,1,1,802564.1006,2401242.219,1375968.362,1375968.362
08-01-2021 18:10,772532.0547,2399683.473,1354940.734,4,4,1,1,772532.0547,2399683.473,1354940.734,1354940.734
08-01-2021 18:15,786953.189,2409714.781,1367798.703,4,4,1,1,786953.189,2409714.781,1367798.703,1367798.703
08-01-2021 18:20,795083.0325,2386400.062,1364105.657,8,8,0,0,795083.0325,2386400.062,1364105.657,1364105.657
08-01-2021 18:25,774567.0547,2451759.91,1371732.782,8,8,0,0,774567.0547,2451759.91,1371732.782,1371732.782
08-01-2021 18:30,788500.3012,2376926.92,1353150.364,4,4,1,1,788500.3012,2376926.92,1353150.364,1353150.364
08-01-2021 18:35,792367.6965,2351312.367,1348143.421,4,4,1,1,792367.6965,2351312.367,1348143.421,1348143.421
08-01-2021 18:40,769001.8761,2372187.734,1338162.321,4,4,1,1,769001.8761,2372187.734,1338162.321,1338162.321
08-01-2021 18:45,778464.5848,2366678.091,1348252.192,4,4,1,1,778464.5848,2366678.091,1348252.192,1348252.192
08-01-2021 18:50,800782.7463,2370726.101,1358432.988,8,8,0,0,800782.7463,2370726.101,1358432.988,1358432.988
08-01-2021 18:55,775790.0688,2386787.925,1349120.341,8,8,0,0,775790.0688,2386787.925,1349120.341,1349120.341
08-01-2021 19:00,770333.5167,2355286.084,1334407.052,4,4,1,1,770333.5167,2355286.084,1334407.052,1334407.052
08-01-2021 19:05,777553.1584,2368263.354,1340954.102,4,4,1,1,777553.1584,2368263.354,1340954.102,1340954.102
08-01-2021 19:10,766779.3593,2376992.066,1338682.355,4,4,1,1,766779.3593,2376992.066,1338682.355,1338682.355
08-01-2021 19:15,791016.3399,2356142.141,1344182.216,4,4,1,1,791016.3399,2356142.141,1344182.216,1344182.216
08-01-2021 19:20,775168.3602,2325713.694,1324098.32,8,8,0,0,775168.3602,2325713.694,1324098.32,1324098.32
08-01-2021 19:25,757616.4558,2384820.086,1329007.371,8,8,0,0,757616.4558,2384820.086,1329007.371,1329007.371
08-01-2021 19:30,759302.4376,2322092.727,1311538.232,4,4,1,1,759302.4376,2322092.727,1311538.232,1311538.232
08-01-2021 19:35,761912.8189,2296348.749,1302881.934,4,4,1,1,761912.8189,2296348.749,1302881.934,1302881.934
08-01-2021 19:40,739181.0852,2301820.342,1287548.463,4,4,1,1,739181.0852,2301820.342,1287548.463,1287548.463
08-01-2021 19:45,747771.533,2312777.96,1295828.344,4,4,1,1,747771.533,2312777.96,1295828.344,1295828.344
08-01-2021 19:50,762243.0238,2317045.072,1306157.989,8,8,0,0,762243.0238,2317045.072,1306157.989,1306157.989
08-01-2021 19:55,751351.8165,2335495.355,1303782.583,8,8,0,0,751351.8165,2335495.355,1303782.583,1303782.583
08-01-2021 20:00,751751.636,2300445.678,1288982.091,4,4,1,1,751751.636,2300445.678,1288982.091,1288982.091
08-01-2021 20:05,752756.7503,2296442.944,1290624.888,4,4,1,1,752756.7503,2296442.944,1290624.888,1290624.888
08-01-2021 20:10,729609.1749,2299258.28,1277502.737,4,4,1,1,729609.1749,2299258.28,1277502.737,1277502.737
08-01-2021 20:15,749158.6329,2305346.722,1292048.756,4,4,1,1,749158.6329,2305346.722,1292048.756,1292048.756
08-01-2021 20:20,740408.0063,2279277.288,1274106.878,8,8,0,0,740408.0063,2279277.288,1274106.878,1274106.878
08-01-2021 20:25,723823.2466,2321598.851,1278199.191,8,8,0,0,723823.2466,2321598.851,1278199.191,1278199.191
08-01-2021 20:30,741725.9784,2292338.25,1281053.837,4,4,1,1,741725.9784,2292338.25,1281053.837,1281053.837
08-01-2021 20:35,737955.9323,2286782.145,1269212.066,4,4,1,1,737955.9323,2286782.145,1269212.066,1269212.066
08-01-2021 20:40,720012.4489,2294716.662,1257039.827,4,4,1,1,720012.4489,2294716.662,1257039.827,1257039.827
08-01-2021 20:45,735170.1784,2280070.278,1262691.392,4,4,1,1,735170.1784,2280070.278,1262691.392,1262691.392
08-01-2021 20:50,732028.2974,2340802.939,1265548.883,8,8,0,0,732028.2974,2340802.939,1265548.883,1265548.883
08-01-2021 20:55,711942.5356,2276448.668,1236943.278,8,8,0,0,711942.5356,2276448.668,1236943.278,1236943.278
08-01-2021 21:00,714224.5282,2237134.135,1224762.959,4,4,1,1,714224.5282,2237134.135,1224762.959,1224762.959
08-01-2021 21:05,718729.41,2250611.149,1230277.623,4,4,1,1,718729.41,2250611.149,1230277.623,1230277.623
08-01-2021 21:10,710137.208,2233247.482,1218455.101,4,4,1,1,710137.208,2233247.482,1218455.101,1218455.101
08-01-2021 21:15,713415.6305,2239550.571,1223048.66,4,4,1,1,713415.6305,2239550.571,1223048.66,1223048.66
08-01-2021 21:20,717870.242,2206130.989,1219097.964,8,8,0,0,717870.242,2206130.989,1219097.964,1219097.964
08-01-2021 21:25,703927.6317,2278125.064,1229958.364,8,8,0,0,703927.6317,2278125.064,1229958.364,1229958.364
